id	text	category	image_url	source
cute_17	┌( •́ ਊ •̀ )┐	donger		Donger List
cute_18	〳 •́ ﹏ •̀ 〵	donger		Donger List
cute_19	copycopied	donger		Donger List
cute_20	c( ⁰ 〰 ⁰ )੭	donger		Donger List
cute_21	ლ ( ◕  ᗜ  ◕ ) ლ	donger		Donger List
cute_22	(つ•̀ᴥ•́)つ*:･ﾟ✧	donger		Donger List
cute_23	ʕ⊙ᴥ⊙ʔ	donger		Donger List
cute_24	(⊙ᗜ⊙)	donger		Donger List
cute_25	╰(◕ᗜ◕)╯	donger		Donger List
cute_26	░ ∗ ◕ ں ◕ ∗ ░	donger		Donger List
cute_27	(^ ◕ᴥ◕ ^)	donger		Donger List
cute_28	(ﾉ◕ヮ◕)ﾉ*:･ﾟ✧	donger		Donger List
cute_29	ʕ༼◕  ౪  ◕✿༽ʔ	donger		Donger List
cute_30	(⊹つ•۝•⊹)つ	donger		Donger List
cute_31	(✿ ◕ᗜ◕)━♫.*･｡ﾟ	donger		Donger List
cute_32	¯\_(౦▾౦ ✿)¯\_	donger		Donger List
cute_33	╰(˵ヘωヘ✿)╯	donger		Donger List
cute_34	⋌[∗✖ ω ✖∗]⋋	donger		Donger List
cute_35	(つ☯ᗜ☯)つ	donger		Donger List
cute_36	╏ •́ – •̀ ╏	donger		Donger List
cute_37	~~~~~~~[]=¤ԅ(ˊᗜˋ* )੭	donger		Donger List
cute_38	(◕ᴥ◕)	donger		Donger List
cute_39	୧| ⁰ ᴥ ⁰ |୨	donger		Donger List
cute_40	╰(⊡-⊡)و✎⮹	donger		Donger List
cute_41	ᕙ(˵◕ω◕˵✿)つ	donger		Donger List
cute_42	୧། ☉ ౪ ☉ །୨	donger		Donger List
cute_43	༼∩•́ω•̀∩༽	donger		Donger List
cute_44	(⊃｡•́‿•̀｡)⊃━☆ﾟ.*･｡ﾟ	donger		Donger List
cute_45	ᕦ[ •́ ﹏ •̀ ]⊃¤=[]::::::::>	donger		Donger List
cute_46	໒( * ⊙ ヮ ⊙ * )७	donger		Donger List
cute_47	⊂(ο･㉨･ο)⊃	donger		Donger List
cute_48	⋋( ◕ ∧ ◕ )⋌	donger		Donger List
cute_49	ԅ[ •́ ﹏├┬┴┬┴	donger		Donger List
cute_50	ʕ ⊃･ ◡ ･ ʔ⊃︵┻━┻	donger		Donger List
cute_51	໒( ~ ◔ ᴥ ◔ ~ )७	donger		Donger List
cute_52	(҂ ˘ _ ˘ )	donger		Donger List
cute_53	ʕ ⊃･ ◡ ･ ʔ⊃	donger		Donger List
cute_54	c(ˊᗜˋ*c)	donger		Donger List
cute_55	(⊃｡•́‿•̀｡)⊃	donger		Donger List
cute_56	ԅ໒( ☯ ᗜ ☯ )७ᕗ	donger		Donger List
cute_57	ᕕ╏ ͡ ▾ ͡ ╏┐	donger		Donger List
cute_58	⋋| ՞ ‸ ՞ |⋌	donger		Donger List
cute_59	╰། ❛ ڡ ❛ །╯	donger		Donger List
cute_60	ヽ༼ ் ▽ ் ༽╯	donger		Donger List
cute_61	༼ ・ ౪ ・ ༽	donger		Donger List
cute_62	ʕ ﹒ ᴥ ﹒ ʔ	donger		Donger List
cute_63	ԅ[ •́ ﹏ •̀ ]و	donger		Donger List
cute_64	ʕ ∗ •́ ڡ •̀ ∗ ʔ	donger		Donger List
cute_65	୧ʕ ⇀ ⌂ ↼ ʔ୨	donger		Donger List
cute_66	[ ಠ (oo) ಠ ]	donger		Donger List
cute_67	▓⚗_⚗▓	donger		Donger List
cute_68	(❍ᴥ❍ʋ)	donger		Donger List
cute_69	♪ヽ( ⌒o⌒)人(⌒-⌒ )v ♪	donger		Donger List
cute_70	óÔÔò ʕ·͡ᴥ·ʔ óÔÔò	donger		Donger List
cute_71	(づ ￣ ³￣)づ	donger		Donger List
cute_72	┬┴┬┴┤･ω･)ﾉ├┬┴┬┴	donger		Donger List
cute_73	^ↀᴥↀ^	donger		Donger List
cute_74	⊂(´･◡･⊂ )∘˚˳°	donger		Donger List
cute_75	ଘ(੭*ˊᵕˋ)੭*	donger		Donger List
cute_76	ೖ(⑅σ̑ᴗσ̑)ೖ	donger		Donger List
cute_77	٩(｡•́‿•̀｡)۶	donger		Donger List
cute_78	(づ｡◕‿‿◕｡)づ	donger		Donger List
cute_79	⁝⁞⁝⁞ʕु•̫͡•ʔु☂⁝⁞⁝⁝	donger		Donger List
cute_80	ฅ⁽͑ ˚̀ ˙̭ ˚́ ⁾̉ฅ	donger		Donger List
cute_81	(.﹒︣︿﹒︣.)	donger		Donger List
cute_82	੧(❛〜❛✿)੭	donger		Donger List
cute_83	(✿☯‿☯✿)	donger		Donger List
cute_84	ヽ໒(☯_☯✿)७ﾉ	donger		Donger List
cute_85	ᕕ( ᐛ )ᕗ	donger		Donger List
cute_86	༼☯﹏☯༽	donger		Donger List
cute_87	༼ つ ◕o◕ ༽つ	donger		Donger List
cute_88	ヽ(´・ω・`)ﾉ	donger		Donger List
cute_89	└(◉◞౪◟◉)┘	donger		Donger List
cute_90	( ๑‾̀◡‾́)σ»	donger		Donger List
cute_91	(◞‸◟；)	donger		Donger List
cute_92	(✿ヘᴥヘ)	donger		Donger List
cute_93	(≖ᴗ≖✿)	donger		Donger List
cute_94	(╯･ิ-･ิ)╯	donger		Donger List
cute_95	(/◔ ◡ ◔)/	donger		Donger List
cute_96	(°ヮ°)	donger		Donger List
cute_97	ᕕ( ಠ‿ಠ)ᕗ	donger		Donger List
cute_98	ヽ(╯▽╰)ﾉ	donger		Donger List
cute_99	ᕙ(⇀‸↼‶)ᕗ	donger		Donger List
cute_100	༼ つ ◕_◕ ༽つ	donger		Donger List
cute_101	ʕง•ᴥ•ʔง	donger		Donger List
cute_102	(ง’̀-‘́)ง	donger		Donger List
cute_103	(́ง◉◞౪◟◉‵)ง	donger		Donger List
cute_104	ʕっ•ᴥ•ʔっ	donger		Donger List
cute_105	( ◔ ౪◔)	donger		Donger List
cute_106	ヽ(”`▽´)ﾉ	donger		Donger List
cute_107	ᕙ( ^ ₒ^ c)	donger		Donger List
cute_108	(◕‿◕✿)	donger		Donger List
cute_109	(•_̀• ง)	donger		Donger List
cute_110	ᕦ(▀̿ ̿ -▀̿ ̿ )つ├┬┴┬┴	donger		Donger List
cute_111	(=◕ل͜◕=)	donger		Donger List
cute_112	(❛ε❛“)	donger		Donger List
cute_113	ᕕ( 　´　Д　｀　 )ᕗ	donger		Donger List
cute_114	༼ ༽ ლ(́◉◞౪◟◉‵ლ)	donger		Donger List
cute_115	乁( ◔ ౪◔)ㄏ	donger		Donger List
cute_116	(ﾉ＾◡＾)ﾉ︵﻿ ┻━┻	donger		Donger List
cute_117	ヽ(`Д´)ﾉ	donger		Donger List
cute_118	(=^-ω-^=)	donger		Donger List
cute_119	ლ(́◉◞౪◟◉‵ლ)	donger		Donger List
dance_0	¯\_(౦▾౦ ✿)¯\_	donger		Donger List
dance_1	ᕕ(⌐■_■)ᕗ ♪♬	donger		Donger List
dance_2	┏(-_-)┓┏(-_-)┛┗(-_-﻿ )┓	donger		Donger List
dance_3	ᕕ( ⁰ ▽ ⁰ )ᕗ	donger		Donger List
dance_4	(:ㄏ■ Д ■ :)ㄏ	donger		Donger List
dance_5	┗(＾0＾)┓	donger		Donger List
dance_6	♪~ ᕕ( ᐛ )ᕗ	donger		Donger List
dance_7	ᕕ[ ・ ▾ ・ ]ᕗ	donger		Donger List
dance_8	┌( ಠ‿ಠ)┘	donger		Donger List
dance_9	└(՞▃՞ └)	donger		Donger List
dance_10	ᕕ༼ , •́ ω •̀ , ༽┐	donger		Donger List
dance_11	ᕕ〳 ◕ ◞౪◟ ◕ 〵╭o͡͡͡	donger		Donger List
dance_12	ᕕ( . ି ں ି . )ノ	donger		Donger List
dance_13	ᕕ〳 ் (oo) ் 〵╯	donger		Donger List
dance_14	ᕕ[ ˵ ☯ ڡ ☯ ˵ ]┐	donger		Donger List
dance_15	└╏ ･ ᗜ ･ ╏┐	donger		Donger List
dance_16	₍₍ ᕕ༼.◕ヮ◕.༽ᕗ⁾⁾	donger		Donger List
dance_17	₍₍ ᕕ( * ⊙ ヮ ⊙ * )ᕗ⁾⁾	donger		Donger List
dance_18	┐(・。・┐) ♪	donger		Donger List
dance_19	ᕕ( ◔3◔)ᕗ	donger		Donger List
dance_20	੧༼ ◕ – ◕ ༽┐	donger		Donger List
dance_21	ᕕ║ ° ڡ ° ║┐	donger		Donger List
dance_22	♪ヽ( ⌒o⌒)人(⌒-⌒ )v ♪	donger		Donger List
dance_23	₍₍ ᕕ(´◓⌓◔)ᕗ⁾⁾	donger		Donger List
dance_24	ヽ(⌐■_■)ノ♪♬	donger		Donger List
dance_25	└༼ຈلຈ༽┐	donger		Donger List
dance_26	┌(° ͜ʖ͡°)┘	donger		Donger List
dance_27	ᕕ(⌐□ل͜□)ᕗ	donger		Donger List
dance_28	ᕕ( ͡° ͜ʖ ͡°)ᕗ	donger		Donger List
dance_29	ᕕ༼✪ل͜✪༽ᕗ	donger		Donger List
dance_30	┌( ಠ_ಠ)┘	donger		Donger List
dead_0	ᕦ༼ ✖ ਊ ✖ ༽ᕤ	donger		Donger List
dead_1	ᕙ╏✖۝✖╏⊃-(===>	donger		Donger List
dead_2	╚═[ ˵✖‿✖˵ ]═╝	donger		Donger List
dead_3	( ✖ _ ✖ )	donger		Donger List
dead_4	⋌[∗✖ ω ✖∗]⋋	donger		Donger List
dead_5	ԅ༼ * ✖ ۝ ✖ * ༽୨	donger		Donger List
dead_6	¯\_| ✖ 〜 ✖ |_/¯	donger		Donger List
dead_7	(⊃✖  〰 ✖)⊃	donger		Donger List
dead_8	/╲/\╭(✖╭╮✖)╮/\╱﻿\	donger		Donger List
dead_9	ʕ༼✖∧✖༽ʔ	donger		Donger List
dead_10	▐ ” ⊗ ﹏ ⊗  ”▐	donger		Donger List
dead_11	୧༼ ” ✖ ‸ ✖ ” ༽୨	donger		Donger List
dead_12	୧| ✖ ﹏ ✖ |୨	donger		Donger List
dead_13	└໒( ” x ͟ʖ x ” )७┘	donger		Donger List
dead_14	┌╏✖_✖╏┘	donger		Donger List
dead_15	໒( : ⊗ Ĺ̯ ⊗ : )७	donger		Donger List
dead_16	c༽✖﹏✖༼ᓄ	donger		Donger List
dead_17	(✖╭╮✖)	donger		Donger List
dead_18	ヽ༼, ͡X ͜ʖ ͡X,༽ﾉ	donger		Donger List
dead_19	ლ༼ཹ༽ლ	donger		Donger List
dead_20	ヽ༼xل͜x༽ﾉ	donger		Donger List
donger_0	∩༼˵☯‿☯˵༽つ¤=[]:::::>	donger		Donger List
donger_1	ᕙ༼=ݓ益ݓ=༽ᕗ	donger		Donger List
donger_2	┌༼◉ل͟◉༽┐	donger		Donger List
donger_3	o͡͡͡╮༼ • ʖ̯ • ༽╭o͡͡͡	donger		Donger List
donger_4	┌༼ – _ – ༽┐	donger		Donger List
donger_5	ᕦ༼ ✖ ਊ ✖ ༽ᕤ	donger		Donger List
donger_6	ᕕ༼ ͠ຈ Ĺ̯ ͠ຈ ༽┌∩┐	donger		Donger List
donger_7	⋌༼ •̀ ⌂ •́ ༽⋋	donger		Donger List
donger_8	└༼ ಥ ᗜ ಥ ༽┘	donger		Donger List
donger_9	o͡͡͡╮༼ ʘ̆ ۝ ʘ̆ ༽╭o͡͡͡	donger		Donger List
donger_10	༼つ ◕_◕ ༽つ	donger		Donger List
donger_11	╰༼ ⋋ ‸ ⋌ ༽╯	donger		Donger List
donger_12	･｡ﾟ[̲̅$̲̅(̲̅ ͡° ͜ʖ ͡°̲̅)̲̅$̲̅]｡ﾟ.*	donger		Donger List
donger_13	✿*∗˵╰༼✪ᗜ✪༽╯˵∗*✿	donger		Donger List
donger_14	༼▃ Ĺ̯ ▃༽	donger		Donger List
donger_15	ԅ༼ * ◕ ∧ ◕ * ༽ﾉ	donger		Donger List
donger_16	╰༼ •̀۝•́ ༽╯	donger		Donger List
donger_17	ᕙ༼ಠ͜ʖಠ༽ノ	donger		Donger List
donger_18	/╲/\╭༼ ຈ – ຈ ༽╮/\╱﻿\	donger		Donger List
donger_19	ԅ༼ . º ʖ̯ º . ༽ง	donger		Donger List
donger_20	ლ༼ ▀̿ Ĺ̯ ▀̿ ლ༽	donger		Donger List
donger_21	༼ﾉ۞⌂۞༽ﾉ	donger		Donger List
donger_22	੧༼ ◕ ∧ ◕ ༽┌∩┐	donger		Donger List
donger_23	ლ༼ ❛ Ĺ̯ ❛ ༽ᕤ	donger		Donger List
donger_24	/╲/\╭༼ : ❛ ◡ ❛ : ༽╮/\╱﻿\	donger		Donger List
donger_25	/╲/\╭༼ * ಠ 益 ಠ * ༽╮/\╱﻿\	donger		Donger List
donger_26	ԅ༼ : ◕ ۝ ◕ : ༽╯	donger		Donger List
donger_27	ԅ༼ * ✖ ۝ ✖ * ༽୨	donger		Donger List
donger_28	┌༼ ˘ 益 ˘ ༽┐	donger		Donger List
donger_29	╰༼ ❛ ʖ̫ ❛ ༽╯	donger		Donger List
donger_30	༼ •̀ ₒ •́ ༽	donger		Donger List
donger_31	(}༼⊙-◞౪◟-⊙༽{)	donger		Donger List
donger_32	༼つಠ益ಠ༽つ ─=≡ΣO))	donger		Donger List
donger_33	༼ ° ▽ ° ༽	donger		Donger List
donger_34	(つ˵•́ω•̀˵)つ━☆ﾟ.*･｡ﾟ҉̛༽̨҉҉ﾉ	donger		Donger List
donger_35	ᕙ༼⊘͜ʟ⊘༽ᕗ	donger		Donger List
donger_36	༼:ಡʖ̯ಡ:༽	donger		Donger List
donger_37	ᕕ༼✿•̀︿•́༽ᕗ	donger		Donger List
donger_38	୧༼ಠ益ಠ╭∩╮༽	donger		Donger List
donger_39	┌༼▀̿ Ĺ̯▀̿༽┐	donger		Donger List
donger_40	༼ つ ˵ ╥ ͟ʖ ╥ ˵༽つ	donger		Donger List
donger_41	─=≡Σ(((༼つಠ益ಠ༽つ	donger		Donger List
donger_42	༼つ◔益◔༽つ	donger		Donger List
donger_43	༼つºل͟ºς༽	donger		Donger List
donger_44	ʕ༼✖∧✖༽ʔ	donger		Donger List
donger_45	ヽ༼ಢ_ಢ༽ﾉ☂	donger		Donger List
donger_46	┻━┻ ︵﻿ ¯\_༼ᴼل͜ᴼ༽_/¯ ︵ ┻━┻	donger		Donger List
donger_47	༼; ಠ ਊ ಠ༽	donger		Donger List
donger_48	༼ つ ಠ₍₍ළ₎₎ಠ༽つ	donger		Donger List
donger_49	ᕙ༼◕◞౪◟◕༽ᕗ	donger		Donger List
donger_50	ᕦ༼ ˵ ◯ ਊ ◯ ˵ ༽ᕤ	donger		Donger List
donger_51	¯\_༼ ಥ ‿ ಥ ༽_/¯	donger		Donger List
donger_52	└༼ •́ ͜ʖ •̀ ༽┘	donger		Donger List
donger_53	୧༼ ヘ ᗜ ヘ ༽୨	donger		Donger List
donger_54	༼ ◔ ͜ʖ ◔ ༽	donger		Donger List
donger_55	╰༼ ∗ ಡ ▾ ಡ ∗ ༽╯	donger		Donger List
donger_56	╰༼⇀︿⇀༽つ-]═──	donger		Donger List
donger_57	乁༼☯‿☯✿༽ㄏ	donger		Donger List
donger_58	ヽ༼ ʘ ∧ ʘ ༽ᓄ	donger		Donger List
donger_59	༼ ╥ ل ╥ ༽	donger		Donger List
donger_60	ლ༼ * ･ ⌂ ･ * ༽ᓄ	donger		Donger List
donger_61	ᕦ༼ – _ – ༽ᕤ	donger		Donger List
donger_62	༼∩•́ω•̀∩༽	donger		Donger List
donger_63	༼ノ◕ヮ◕༽ノ︵┻━┻	donger		Donger List
donger_64	┏༼ ◉ ╭╮ ◉༽┓	donger		Donger List
donger_65	¯\_༼ᴼل͜ᴼ༽_/¯	donger		Donger List
donger_66	ᕕ༼ , •́ ω •̀ , ༽┐	donger		Donger List
donger_67	༼ ∗ ＾ ┏ل͜┓ ＾ ∗ ༽	donger		Donger List
donger_68	୧༼ ” ✖ ‸ ✖ ” ༽୨	donger		Donger List
donger_69	┌༼ ” ۞ – ۞ ” ༽┐	donger		Donger List
donger_70	༼∩ຈل͜ຈ༽つ━☆ﾟ.*･｡ﾟ	donger		Donger List
donger_71	༼    ಠ   ͟ʖ  ಠ   ༽	donger		Donger List
donger_72	. * ･ ｡ﾟ☆━੧༼ •́ ヮ •̀ ༽୨	donger		Donger List
donger_73	༼∩ •́ ヮ •̀ ༽⊃━☆ﾟ. * ･ ｡ﾟ	donger		Donger List
donger_74	₍₍ ᕕ༼.◕ヮ◕.༽ᕗ⁾⁾	donger		Donger List
donger_75	╰༼.◕ヮ◕.༽つ¤=[]————	donger		Donger List
donger_76	———–[]=¤ԅ༼ ･ 〜 ･ ༽╯	donger		Donger List
donger_77	┌༼ ⊘ _ ⊘ ༽┐	donger		Donger List
donger_78	ԅ༼ ･ 〜 ･ ༽╯	donger		Donger List
donger_79	༼ : ౦ ‸ ౦ : ༽	donger		Donger List
donger_80	ヽ༼ಢ_ಢ༽ﾉ	donger		Donger List
donger_81	ᕙ༼*◕_◕*༽ᕤ	donger		Donger List
donger_82	ᕦ༼ ºººل͟ºº├┬┴┬┴	donger		Donger List
donger_83	༼凸 ◉_◔༽凸	donger		Donger List
donger_84	༼.◕ヮ◕.༽つ	donger		Donger List
donger_85	ᕙ༼ ◉_◔༽ᕗ	donger		Donger List
donger_86	╰༼=ಠਊಠ=༽╯	donger		Donger List
donger_87	༼ง=ಠ益ಠ=༽ง	donger		Donger List
donger_88	ヽ༼ ◉  ͜  ◉༽ﾉ	donger		Donger List
donger_89	┏༼ •́ ╭╮ •̀ ༽┓	donger		Donger List
donger_90	༼⌐■ل͟■༽	donger		Donger List
donger_91	ヽ༼ຈل͜ຈ༽⊃─☆*:・ﾟ	donger		Donger List
donger_92	༼ ºل͟º༼ ºل͟º ༽ºل͟º ༽ºل͟º ༽	donger		Donger List
donger_93	ᕕ༼ ՞ ͜ʖ ՞ ༽凸	donger		Donger List
donger_94	੧༼ ◕ – ◕ ༽┐	donger		Donger List
donger_95	ԅ༼ ʘ̆ Ĺ̯ ʘ̆ ༽┌∩┐	donger		Donger List
donger_96	┌╏ º □ º ╏┐	donger		Donger List
donger_97	╰༼ ･ิ ﹏ ･ิ ༽╯	donger		Donger List
donger_98	┌༼ σ ‸ σ ༽┐	donger		Donger List
donger_99	༼ = ⊙ ᗜ ⊙ = ༽	donger		Donger List
donger_100	༼ ∗ ͝° _ʖ ͝° ∗ ༽	donger		Donger List
donger_101	ლ༼ ◕ _̀ ◕ ༽ノ⌒.	donger		Donger List
donger_102	༼⊃ •́ ヮ •̀ ༽⊃	donger		Donger List
donger_103	୧༼ ͡◕ д ◕͡ ༽୨	donger		Donger List
donger_104	༼つ . •́ _ʖ •̀ . ༽つ	donger		Donger List
donger_105	༼つ ் ▽ ் ༽つ	donger		Donger List
donger_106	/╲/\╭༼ ି 〰 ି ༽╮/\╱﻿\	donger		Donger List
donger_107	༼ ͡◕ ◞౪◟ ◕͡ ༽	donger		Donger List
donger_108	o͡͡͡╮༼  ಠДಠ ༽╭o͡͡͡━☆ﾟ.*･｡ﾟ	donger		Donger List
donger_109	༼ ~ ͡■ _ ■͡ ~ ༽	donger		Donger List
donger_110	ヽ༼ ் ▽ ் ༽╯	donger		Donger List
donger_111	o͡͡͡╮༼ ◔ _ ◔ ༽╭o͡͡͡	donger		Donger List
donger_112	༼ ・ ౪ ・ ༽	donger		Donger List
donger_113	ᕕ༼  ︣ ᗜ ︣  ༽୨	donger		Donger List
donger_114	༼ ˵ ❛ 益 ❛ ˵ ༽	donger		Donger List
donger_115	༼ , ﹒︣ o ﹒︣ , ༽	donger		Donger List
donger_116	ԅ༼ ◔ ڡ ◔ ༽ง	donger		Donger List
donger_117	ᕦ༼ ~ •́ ₒ •̀ ~ ༽ᕤ	donger		Donger List
donger_118	ヽ༼ •́ ヮ •̀ ༽ᓄ	donger		Donger List
donger_119	ᕦ༼ •́ ‸ •̀ ༽ᕤ	donger		Donger List
donger_120	ᕕ༼ •́ Д •̀ ༽ᕗ	donger		Donger List
donger_121	༼ ಠ ▃ ಠೃ ༽	donger		Donger List
donger_122	o͡͡͡╮༼ . •́ _ʖ •̀ . ༽╭o͡͡͡	donger		Donger List
donger_123	c༼ ” ͡° ▃ °͡ ” ༽ᕤ	donger		Donger List
donger_124	༼☉ɷ⊙༽	donger		Donger List
donger_125	༼ つ ̥◕͙_̙◕͖ ͓༽つ	donger		Donger List
donger_126	┳━┳ ヽ༼ಠل͜ಠ༽ﾉ	donger		Donger List
donger_127	༼⁰o⁰；༽	donger		Donger List
donger_128	ヽヽ༼༼ຈຈل͜ل͜ຈຈ༽༽ﾉﾉ	donger		Donger List
donger_129	ヽ༼, ͡X ͜ʖ ͡X,༽ﾉ	donger		Donger List
donger_130	༼ຈل͜ຈ༽ﾉ·︻̷┻̿═━一	donger		Donger List
donger_131	╭∩╮༼◕ل͜◕༽╭∩╮	donger		Donger List
donger_132	ヽ༼ ͠ ͠° ͜ʖ ͠ ͠° ༽ﾉ	donger		Donger List
donger_133	༼ ಥل͟ಥ ༽	donger		Donger List
donger_134	ᕙ༼ ͝°益° ༽ᕗ	donger		Donger List
donger_135	ᕕ༼ຈل͜ຈ༽ᕗ	donger		Donger List
donger_136	ヽ༼ຈل͜ຈ༽ﾉ︵┻━┻	donger		Donger List
donger_137	༼☯﹏☯༽	donger		Donger List
donger_138	୧༼ಠ益ರೃ༽୨	donger		Donger List
donger_139	ᕙ༼ຈل͜ຈ༽ᕗ	donger		Donger List
donger_140	ヽ༼ ˙ ͜ʟ˙ ༽ﾉ	donger		Donger List
donger_141	└༼ຈلຈ༽┐	donger		Donger List
donger_142	凸༼ຈل͜ຈ༽凸	donger		Donger List
donger_143	ヽ༼ -ل͟-༽ﾉ Zzzzzzz	donger		Donger List
donger_144	ヽ༼ຈل͜ຈ༽ᓄ†	donger		Donger List
donger_145	୧༼ʘ̆ںʘ̆༽୨	donger		Donger List
donger_146	ヽ༽ຈل͜ຈ༼ﾉ	donger		Donger List
donger_147	༼∩✿ل͜✿༽⊃━☆ﾟ. * ･ ｡ﾟ	donger		Donger List
donger_148	༼∩☉ل͜☉༽⊃━☆ﾟ. * ･ ｡ﾟ	donger		Donger List
donger_149	༼⌐■ل͜■༽	donger		Donger List
donger_150	༼ ຈل͜ຈ༽ノ⌐■-■	donger		Donger List
donger_151	༼ ຈل͜ຈ༽	donger		Donger List
donger_152	༼,ຈ_ຈ,༽	donger		Donger List
donger_153	ヽ༼ ; ل͜ ; ༽ﾉ	donger		Donger List
donger_154	ヽ༼, ͡ຈ ͜ʖ ͡ຈ,༽ﾉ	donger		Donger List
donger_155	༼ ºل͟º༼ ºل͟º༽	donger		Donger List
donger_156	༼ つ ͡ ͡° ͜ ʖ ͡ ͡° ༽つ	donger		Donger List
donger_157	ヽ༼ຈ┏ل͜┓ຈ༽ﾉ	donger		Donger List
donger_158	༼୨༼ ºل͟º ༽୧༽	donger		Donger List
donger_159	ᕦ༼✩ل͜✩༽ᕤ	donger		Donger List
donger_160	ヽ༼✡ل͜✡༽ﾉ	donger		Donger List
donger_161	✡✡ヽ༼ຈل͜ຈ༽ﾉ✡✡	donger		Donger List
donger_162	༼〜ຈل͜ຈ༽〜	donger		Donger List
donger_163	ヽ༼ ◉_◔ ༽ﾉ	donger		Donger List
donger_164	┌∩┐༼ ºل͟º ༽┌∩┐	donger		Donger List
donger_165	┬───┬ ノ༼ຈل͜ຈノ༽	donger		Donger List
donger_166	ヽ༼◐ل͜◑༽ﾉ	donger		Donger List
donger_167	༼ つ ▀̿_▀̿ ༽つ	donger		Donger List
donger_168	༼ﾉ ◉ ͜ ◉ ༽つ	donger		Donger List
donger_169	ヽ༼ • ͜ •༽ﾉ	donger		Donger List
donger_170	୧༼◔益◔╭∩╮༽	donger		Donger List
donger_171	ᕙ༼◕ ᴥ ◕༽ᕗ	donger		Donger List
donger_172	୧༼◕ ᴥ ◕༽୨	donger		Donger List
donger_173	༼ – ل͜ – ༽	donger		Donger List
donger_174	༼ ⨀ ̿Ĺ̯̿̿⨀ ̿༽ง	donger		Donger List
donger_175	ᕙ༼ ◔ل͜ ◕ ༽ᕤ	donger		Donger List
donger_176	ヽ༼xل͜x༽ﾉ	donger		Donger List
donger_177	༼ノಠل͟ಠ༽ノ ︵ ┻━┻	donger		Donger List
donger_178	༼ﾉຈل͜ຈ༽ﾉ︵┻━┻	donger		Donger List
donger_179	ᕕ༼✪ل͜✪༽ᕗ	donger		Donger List
donger_180	ヽ༼ ʘ̚ل͜ʘ̚༼◕_◕༽◉_◔ ༽ﾉ	donger		Donger List
donger_181	ヽ༼ ຈل͜ຈ༼ ▀̿̿Ĺ̯̿̿▀̿ ̿༽Ɵ͆ل͜Ɵ͆ ༽ﾉ	donger		Donger List
donger_182	ヽ༼ ツ ༽ﾉ ︵┻━┻	donger		Donger List
donger_183	༼ ᕤ ºل͟º ༽ᕤ ︵┻━┻	donger		Donger List
donger_184	ζ༼ᴼل͜ᴼ༽ᶘѰ	donger		Donger List
dunno_0	¯\_╏ ՞ ︿ ՞ ╏_/¯	donger		Donger List
dunno_1	乁| ･ 〰 ･ |ㄏ	donger		Donger List
dunno_2	¯\_༽ ಥ Д ಥ ༼_/¯	donger		Donger List
dunno_3	乁໒( ͡◕ ᴥ ◕͡ )७ㄏ	donger		Donger List
dunno_4	¯\_| ✖ 〜 ✖ |_/¯	donger		Donger List
dunno_5	¯\_▐ ☯ ︿ ☯ ▐_/¯	donger		Donger List
dunno_6	乁( ⁰͡  Ĺ̯ ⁰͡ ) ㄏ	donger		Donger List
dunno_7	¯\_(⊙_ʖ⊙)_/¯	donger		Donger List
dunno_8	乁〳 ❛ д ❛ 〵ㄏ	donger		Donger List
dunno_9	¯\_༼ ಥ ‿ ಥ ༽_/¯	donger		Donger List
dunno_10	乁༼☯‿☯✿༽ㄏ	donger		Donger List
dunno_11	¯\_༼ᴼل͜ᴼ༽_/¯	donger		Donger List
dunno_12	¯\_( ͠° ͟ʖ °͠ )_/¯	donger		Donger List
dunno_13	乁| ･ิ ∧ ･ิ |ㄏ	donger		Donger List
dunno_14	¯\_໒( ” ▀ ﹏ ▀ ” )७_/¯	donger		Donger List
dunno_15	乁[ᓀ˵▾˵ᓂ]ㄏ	donger		Donger List
dunno_16	¯\_(ツ)_/¯	donger		Donger List
dunno_17	乁། * ❛ ͟ʖ ❛ * །ㄏ	donger		Donger List
dunno_18	乁⁞ ◑ ͜ر ◑ ⁞ㄏ	donger		Donger List
excited_0	☆*:. o(≧▽≦)o .:*☆	donger		Donger List
excited_1	୧[ * ಡ ▽ ಡ * ]୨	donger		Donger List
excited_2	໒( ͡ᵔ ▾ ͡ᵔ )७	donger		Donger List
excited_3	(⊙ᗜ⊙)	donger		Donger List
excited_4	ლ(ʘ̆〰ʘ̆)ლ	donger		Donger List
excited_5	✿*∗˵╰༼✪ᗜ✪༽╯˵∗*✿	donger		Donger List
excited_6	ᕦ( ヘ (oo) ヘ )ᕤ	donger		Donger List
excited_7	[ ⇀ ‿ ↼ ]	donger		Donger List
excited_8	o͡͡͡╮໒( •̀ ‿ •́ )७╭o͡͡͡	donger		Donger List
excited_9	(}༼⊙-◞౪◟-⊙༽{)	donger		Donger List
excited_10	o͡͡͡╮⁞ ^ ▃ ^ ⁞╭o͡͡͡	donger		Donger List
excited_11	٩(◕‿◕｡)۶	donger		Donger List
excited_12	୧(=ʘ͡ᗜʘ͡=)୨	donger		Donger List
excited_13	o͡͡͡╮░ O ◡ O ░╭o͡͡͡	donger		Donger List
excited_14	໒( ◔ ▽ ◔ )७	donger		Donger List
excited_15	୧༼ ヘ ᗜ ヘ ༽୨	donger		Donger List
excited_16	╚═╏ ⇀ ͜ر ↼ ╏═╝	donger		Donger List
